Date,Equity,DrawdownPct,DrawdownDuration
2020-01-02,1000.0,0.0,
2020-01-03,1000.0,0.0,
2020-01-06,1000.0,0.0,
2020-01-07,990.5945549766541,0.009405445023345949,
2020-01-08,990.5945549766541,0.009405445023345949,
2020-01-09,1006.6469937469483,0.0,3 days
2020-01-10,1008.9219342376709,0.0,
2020-01-13,1030.4694501068116,0.0,
2020-01-14,1016.5594540740967,0.01349869812372706,
2020-01-15,1012.2044659759522,0.017724915696400445,
2020-01-16,1024.8794461395264,0.005424715858103002,
2020-01-17,1036.222013583374,0.0,4 days
2020-01-21,1029.2020016815186,0.006774621470913789,
2020-01-22,1032.8745175506592,0.00323048148836258,
2020-01-23,1037.847013583374,0.0,6 days
2020-01-24,1034.8569699432373,0.0028810061608338655,
2020-01-27,1004.4370175506592,0.032191638647549925,
2020-01-28,1004.4370175506592,0.032191638647549925,
2020-01-29,1004.4370175506592,0.032191638647549925,
2020-01-30,998.2105649429321,0.038191032128703783,
2020-01-31,955.1306088882446,0.07969999779595116,
2020-02-03,955.1306088882446,0.07969999779595116,
2020-02-04,955.1306088882446,0.07969999779595116,
2020-02-05,955.1306088882446,0.07969999779595116,
2020-02-06,955.1306088882446,0.07969999779595116,
2020-02-07,936.4587080211641,0.09769099321502761,
2020-02-10,940.6386778087617,0.0936634537676041,
2020-02-11,935.3036710948945,0.09880390958049601,
2020-02-12,956.1762449474336,0.07869249279231993,
2020-02-13,949.7686979503633,0.08486637672049835,
2020-02-14,949.9887449474336,0.08465435414473299,
2020-02-18,933.6262113780977,0.10042019762183763,
2020-02-19,933.6262113780977,0.10042019762183763,
2020-02-20,933.6262113780977,0.10042019762183763,
2020-02-21,933.6262113780977,0.10042019762183763,
2020-02-24,933.6262113780977,0.10042019762183763,
2020-02-25,933.6262113780977,0.10042019762183763,
2020-02-26,933.6262113780977,0.10042019762183763,
2020-02-27,933.6262113780977,0.10042019762183763,
2020-02-28,933.6262113780977,0.10042019762183763,
2020-03-02,933.6262113780977,0.10042019762183763,
2020-03-03,933.6262113780977,0.10042019762183763,
2020-03-04,933.6262113780977,0.10042019762183763,
2020-03-05,933.6262113780977,0.10042019762183763,
2020-03-06,933.6262113780977,0.10042019762183763,
2020-03-09,933.6262113780977,0.10042019762183763,
2020-03-10,933.6262113780977,0.10042019762183763,
2020-03-11,933.6262113780977,0.10042019762183763,
2020-03-12,933.6262113780977,0.10042019762183763,
2020-03-13,933.6262113780977,0.10042019762183763,
2020-03-16,933.6262113780977,0.10042019762183763,
2020-03-17,933.6262113780977,0.10042019762183763,
2020-03-18,933.6262113780977,0.10042019762183763,
2020-03-19,933.6262113780977,0.10042019762183763,
2020-03-20,933.6262113780977,0.10042019762183763,
2020-03-23,933.6262113780977,0.10042019762183763,
2020-03-24,933.6262113780977,0.10042019762183763,
2020-03-25,933.6262113780977,0.10042019762183763,
2020-03-26,933.6262113780977,0.10042019762183763,
2020-03-27,891.6987490169527,0.14081869741265174,
2020-03-30,916.4437212459566,0.11697609642701423,
2020-03-31,914.6237062923433,0.11872974116443014,
2020-04-01,867.7937426082613,0.16385196348734477,
2020-04-02,881.8637041561128,0.15029508914680756,
2020-04-03,869.5437426082613,0.16216578047858143,
2020-04-06,943.2537340633394,0.09114376038278749,
2020-04-07,932.6137041561128,0.1013957818926724,
2020-04-08,955.8537554256441,0.0790032221364032,
2020-04-09,962.5736956111909,0.07252833701596051,
2020-04-13,980.9837297908784,0.0547896588305089,
2020-04-14,1029.283687066269,0.008251048955219664,
2020-04-15,1020.1137041561128,0.017086631454508394,
2020-04-16,1028.0237383358003,0.009465051321636442,
2020-04-17,1014.4086870662691,0.022583604529707646,
2020-04-20,993.8637041561128,0.042379376585957584,
2020-04-21,963.9037127010347,0.07124682146266947,
2020-04-22,990.9587511531831,0.04517839509726951,
2020-04-23,987.2137255184175,0.04878685143596939,
2020-04-24,1015.0037340633394,0.02201025702349302,
2020-04-27,1015.7037767879488,0.021335742653410317,
2020-04-28,999.6386827938081,0.03681499324032744,
2020-04-29,1031.6637682430269,0.005957761846804632,
2020-04-30,1052.908687066269,0.0,98 days
2020-05-01,1036.353755425644,0.015723045924098344,
2020-05-04,1050.6687426082613,0.0021273871946568823,
2020-05-05,1066.0687212459566,0.0,5 days
2020-05-06,1076.8137468807222,0.0,
2020-05-07,1087.698695611191,0.0,
2020-05-08,1110.0637468807222,0.0,
2020-05-11,1127.143763970566,0.0,
2020-05-12,1114.5437426082613,0.011178717183262243,
2020-05-13,1101.3837084285738,0.02285427677055829,
2020-05-14,1107.998759698105,0.016985414713221014,
2020-05-15,1101.5936998836519,0.02266797271442056,
2020-05-18,1126.9686998836519,0.00015531655544753775,
2020-05-19,1120.5987810604097,0.00580669752995866,
2020-05-20,1141.9137682430269,0.0,9 days
2020-05-21,1133.5837511531831,0.007294786455426028,
2020-05-22,1140.7237810604097,0.0010420989883046516,
2020-05-26,1133.1637682430269,0.007662575093969615,
2020-05-27,1133.1637682430269,0.007662575093969615,
2020-05-28,1133.1637682430269,0.007662575093969615,
2020-05-29,1133.1637682430269,0.007662575093969615,
2020-06-01,1133.1637682430269,0.007662575093969615,
2020-06-02,1133.1637682430269,0.007662575093969615,
2020-06-03,1133.1637682430269,0.007662575093969615,
2020-06-04,1133.1637682430269,0.007662575093969615,
2020-06-05,1133.1637682430269,0.007662575093969615,
2020-06-08,1133.1637682430269,0.007662575093969615,
2020-06-09,1162.0217266632083,0.0,20 days
2020-06-10,1190.784246499634,0.0,
2020-06-11,1135.7292385650637,0.046234242765981426,
2020-06-12,1145.154218728638,0.038319307553091764,
2020-06-15,1158.7717266632083,0.026883560082800906,
2020-06-16,1188.3142147613528,0.0020742899022573313,
2020-06-17,1186.721746499634,0.003411617185852034,
2020-06-18,1187.176794107056,0.003029476081147675,
2020-06-19,1180.6442623687747,0.00851538316925704,
2020-06-22,1210.3817425323489,0.0,12 days
2020-06-23,1235.2767544342043,0.0,
2020-06-24,1214.2492504669192,0.017022504383575443,
2020-06-25,1229.784246499634,0.004446378445036037,
2020-06-26,1193.3517742706301,0.033939746711073804,
2020-06-29,1193.3517742706301,0.033939746711073804,
2020-06-30,1193.3517742706301,0.033939746711073804,
2020-07-01,1193.3517742706301,0.033939746711073804,
2020-07-02,1193.3517742706301,0.033939746711073804,
2020-07-06,1193.3517742706301,0.033939746711073804,
2020-07-07,1193.3517742706301,0.033939746711073804,
2020-07-08,1193.3517742706301,0.033939746711073804,
2020-07-09,1192.608473788452,0.03454147460687518,
2020-07-10,1194.6184225189213,0.03291435038288715,
2020-07-13,1189.3084554779055,0.037212955551287674,
2020-07-14,1208.268477450562,0.02186415059353486,
2020-07-15,1216.2784261810305,0.015379815239764394,
2020-07-16,1201.8484335052492,0.027061402077679597,
2020-07-17,1199.5084371673586,0.028955711453688582,
2020-07-20,1199.5084371673586,0.028955711453688582,
2020-07-21,1199.5084371673586,0.028955711453688582,
2020-07-22,1199.5084371673586,0.028955711453688582,
2020-07-23,1199.5084371673586,0.028955711453688582,
2020-07-24,1199.5084371673586,0.028955711453688582,
2020-07-27,1199.5084371673586,0.028955711453688582,
2020-07-28,1199.5084371673586,0.028955711453688582,
2020-07-29,1199.5084371673586,0.028955711453688582,
2020-07-30,1199.5084371673586,0.028955711453688582,
2020-07-31,1199.5084371673586,0.028955711453688582,
2020-08-03,1223.1750565525056,0.009796750273376342,
2020-08-04,1231.1775666233063,0.003318436776360789,
2020-08-05,1235.5500565525056,0.0,43 days
2020-08-06,1277.7900162693024,0.0,
2020-08-07,1247.1000901218413,0.024017973028984008,
2020-08-10,1264.8650666233063,0.010115081102083145,
2020-08-11,1227.9875565525056,0.03897546473418423,
2020-08-12,1267.972580051041,0.007683137364717374,
2020-08-13,1289.972580051041,0.0,7 days
2020-08-14,1288.84506998024,0.0008740573933412321,
2020-08-17,1285.5450364109042,0.003432277327911515,
2020-08-18,1296.0500565525056,0.0,5 days
2020-08-19,1297.645019626236,0.0,
